"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"41987.147809";"Distance travelled";"0.0394052815239557";"miles";"39.3532011";"-94.2349662";
"41987.147809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3532011";"-94.2349662";
"41987.147809";"Vehicle acceleration";"0";"m/s²";"39.3532011";"-94.2349662";
"41987.147809";"Vehicle speed";"0";"mph";"39.3532011";"-94.2349662";
"41987.491809";"Altitude (GPS)";"829.068257987671";"feet";"39.3514421";"-94.2377514";
"41987.578809";"Throttle position";"5.09803921568627";"%";"39.3514421";"-94.2377514";
"41988.015809";"Engine RPM";"1293";"rpm";"39.3514421";"-94.2377514";
"41988.416809";"Average speed";"0.279066450154553";"mph";"39.3514421";"-94.2377514";
"41988.416809";"Distance travelled";"0.0394052815239557";"miles";"39.3514421";"-94.2377514";
"41988.416809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3514421";"-94.2377514";
"41988.416809";"Vehicle acceleration";"0";"m/s²";"39.3514421";"-94.2377514";
"41988.416809";"Vehicle speed";"0";"mph";"39.3514421";"-94.2377514";
"41988.782809";"Altitude (GPS)";"826.746849423828";"feet";"39.35365945";"-94.23505592";
"41988.782809";"Average speed (GPS)";"24.1056945360063";"mph";"39.35365945";"-94.23505592";
"41988.782809";"Speed (GPS)";"35.6567635566913";"mph";"39.35365945";"-94.23505592";
"41988.861809";"Throttle position";"5.09803921568627";"%";"39.35365945";"-94.23505592";
"41989.356809";"Engine RPM";"1275";"rpm";"39.35365945";"-94.23505592";
"41989.808809";"Average speed";"0.278304357926739";"mph";"39.35365945";"-94.23505592";
"41989.808809";"Distance travelled";"0.0394052815239557";"miles";"39.35365945";"-94.23505592";
"41989.808809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.35365945";"-94.23505592";
"41989.808809";"Vehicle acceleration";"0";"m/s²";"39.35365945";"-94.23505592";
"41989.808809";"Vehicle speed";"0";"mph";"39.35365945";"-94.23505592";
"41990.049809";"Average speed (GPS)";"24.1323156605667";"mph";"39.35383104";"-94.23505026";
"41990.049809";"Speed (GPS)";"35.298854091292";"mph";"39.35383104";"-94.23505026";
"41990.050809";"Altitude (GPS)";"822.179625380859";"feet";"39.35383104";"-94.23505026";
"41990.238809";"Throttle position";"5.49019607843137";"%";"39.35383104";"-94.23505026";
"41990.689809";"Engine RPM";"1256";"rpm";"39.35383104";"-94.23505026";
"41991.152809";"Average speed";"0.277572239615436";"mph";"39.35383104";"-94.23505026";
"41991.152809";"Distance travelled";"0.0394052815239557";"miles";"39.35383104";"-94.23505026";
"41991.152809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.35383104";"-94.23505026";
"41991.152809";"Vehicle acceleration";"0";"m/s²";"39.35383104";"-94.23505026";
"41991.152809";"Vehicle speed";"0";"mph";"39.35383104";"-94.23505026";
"41991.329809";"Altitude (GPS)";"827.219831850586";"feet";"39.35401148";"-94.23505732";
"41991.329809";"Average speed (GPS)";"24.1559525374919";"mph";"39.35401148";"-94.23505732";
"41991.329809";"Speed (GPS)";"34.0014312125652";"mph";"39.35401148";"-94.23505732";
"41991.590809";"Throttle position";"6.27450980392157";"%";"39.35401148";"-94.23505732";
"41992.029809";"Engine RPM";"1238";"rpm";"39.35401148";"-94.23505732";
"41992.521809";"Average speed";"0.276830877420454";"mph";"39.35401148";"-94.23505732";
"41992.521809";"Distance travelled";"0.0394052815239557";"miles";"39.35401148";"-94.23505732";
"41992.521809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.35401148";"-94.23505732";
"41992.521809";"Vehicle acceleration";"0";"m/s²";"39.35401148";"-94.23505732";
"41992.521809";"Vehicle speed";"0";"mph";"39.35401148";"-94.23505732";
"41992.610809";"Average speed (GPS)";"24.1775326923448";"mph";"39.35417892";"-94.23506256";
"41992.610809";"Speed (GPS)";"33.1737650405021";"mph";"39.35417892";"-94.23506256";
"41992.611809";"Altitude (GPS)";"826.987145322266";"feet";"39.35417892";"-94.23506256";
"41992.950809";"Throttle position";"6.66666666666667";"%";"39.35417892";"-94.23506256";
"41993.366809";"Engine RPM";"1232";"rpm";"39.35417892";"-94.23506256";
"41993.796809";"Average speed";"0.276143998641822";"mph";"39.35417892";"-94.23506256";
"41993.796809";"Distance travelled";"0.0394052815239557";"miles";"39.35417892";"-94.23506256";
"41993.796809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.35417892";"-94.23506256";
"41993.796809";"Vehicle acceleration";"0";"m/s²";"39.35417892";"-94.23506256";
"41993.796809";"Vehicle speed";"0";"mph";"39.35417892";"-94.23506256";
"41993.899809";"Altitude (GPS)";"828.95136404541";"feet";"39.35436282";"-94.23505551";
"41993.899809";"Average speed (GPS)";"24.2003598332859";"mph";"39.35436282";"-94.23505551";
"41993.899809";"Speed (GPS)";"33.6882614969951";"mph";"39.35436282";"-94.23505551";
"41994.008809";"Altitude (GPS)";"852.362191950684";"feet";"39.3543264";"-94.234641";
"41994.205809";"Throttle position";"9.41176470588235";"%";"39.3543264";"-94.234641";
"41994.660809";"Engine RPM";"1240";"rpm";"39.3543264";"-94.234641";
"41995.055809";"Average speed";"0.275468423950154";"mph";"39.3543264";"-94.234641";
"41995.055809";"Distance travelled";"0.0394052815239557";"miles";"39.3543264";"-94.234641";
"41995.055809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3543264";"-94.234641";
"41995.055809";"Vehicle acceleration";"0";"m/s²";"39.3543264";"-94.234641";
"41995.055809";"Vehicle speed";"0";"mph";"39.3543264";"-94.234641";
"41995.278809";"Altitude (GPS)";"833.768896315918";"feet";"39.35453561";"-94.23504864";
"41995.278809";"Average speed (GPS)";"24.2252520321935";"mph";"39.35453561";"-94.23504864";
"41995.278809";"Speed (GPS)";"33.9119538462153";"mph";"39.35453561";"-94.23504864";
"41995.487809";"Altitude (GPS)";"852.362191950684";"feet";"39.3545976";"-94.2346118";
"41995.494809";"Throttle position";"9.41176470588235";"%";"39.3545976";"-94.2346118";
"41995.911809";"Engine RPM";"1249";"rpm";"39.3545976";"-94.2346118";
"41996.340809";"Average speed";"0.274782823284368";"mph";"39.3545976";"-94.2346118";
"41996.340809";"Distance travelled";"0.0394052815239557";"miles";"39.3545976";"-94.2346118";
"41996.340809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3545976";"-94.2346118";
"41996.340809";"Vehicle acceleration";"0";"m/s²";"39.3545976";"-94.2346118";
"41996.340809";"Vehicle speed";"0";"mph";"39.3545976";"-94.2346118";
"41996.763809";"Throttle position";"9.41176470588235";"%";"39.3545976";"-94.2346118";
"41996.788809";"Altitude (GPS)";"838.508532666016";"feet";"39.35472721";"-94.23504421";
"41996.788809";"Average speed (GPS)";"24.2539094171211";"mph";"39.35472721";"-94.23504421";
"41996.788809";"Speed (GPS)";"34.4711879192289";"mph";"39.35472721";"-94.23504421";
"41997.044809";"Altitude (GPS)";"852.362191950684";"feet";"39.3547813";"-94.2347255";
"41997.213809";"Engine RPM";"1264";"rpm";"39.3547813";"-94.2347255";
"41997.624809";"Average speed";"0.274101336979996";"mph";"39.3547813";"-94.2347255";
"41997.624809";"Distance travelled";"0.0394052815239557";"miles";"39.3547813";"-94.2347255";
"41997.624809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3547813";"-94.2347255";
"41997.624809";"Vehicle acceleration";"0";"m/s²";"39.3547813";"-94.2347255";
"41997.624809";"Vehicle speed";"0";"mph";"39.3547813";"-94.2347255";
"41998.057809";"Throttle position";"9.41176470588235";"%";"39.3547813";"-94.2347255";
"41998.318809";"Altitude (GPS)";"841.663017072754";"feet";"39.35495031";"-94.23505893";
"41998.318809";"Average speed (GPS)";"24.2850059744833";"mph";"39.35495031";"-94.23505893";
"41998.318809";"Speed (GPS)";"35.2541164747715";"mph";"39.35495031";"-94.23505893";
"41998.498809";"Engine RPM";"1268";"rpm";"39.35495031";"-94.23505893";
"41998.646809";"Altitude (GPS)";"852.362191950684";"feet";"39.3551152";"-94.2347395";
"41998.885809";"Average speed";"0.273434855028885";"mph";"39.3551152";"-94.2347395";
"41998.885809";"Distance travelled";"0.0394052815239557";"miles";"39.3551152";"-94.2347395";
"41998.885809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3551152";"-94.2347395";
"41998.885809";"Vehicle acceleration";"0";"m/s²";"39.3551152";"-94.2347395";
"41998.885809";"Vehicle speed";"0";"mph";"39.3551152";"-94.2347395";
"41999.277809";"Throttle position";"9.41176470588235";"%";"39.3551152";"-94.2347395";
"41999.716809";"Engine RPM";"1281";"rpm";"39.3551152";"-94.2347395";
"41999.901809";"Average speed (GPS)";"24.316815419658";"mph";"39.35517524";"-94.23505265";
"41999.901809";"Speed (GPS)";"35.1870068500276";"mph";"39.35517524";"-94.23505265";
"41999.902809";"Altitude (GPS)";"843.658874755859";"feet";"39.35517524";"-94.23505265";
"42000.155809";"Average speed";"0.272767505794408";"mph";"39.35517524";"-94.23505265";
"42000.155809";"Distance travelled";"0.0394052815239557";"miles";"39.35517524";"-94.23505265";
"42000.155809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.35517524";"-94.23505265";
"42000.155809";"Vehicle acceleration";"0";"m/s²";"39.35517524";"-94.23505265";
"42000.155809";"Vehicle speed";"0";"mph";"39.35517524";"-94.23505265";
"42000.306809";"Altitude (GPS)";"853.674507926025";"feet";"39.3551188";"-94.234651";
"42000.552809";"Throttle position";"9.41176470588235";"%";"39.3551188";"-94.234651";
"42001.033809";"Engine RPM";"1291";"rpm";"39.3551188";"-94.234651";
"42001.452809";"Average speed";"0.272088956351343";"mph";"39.3551188";"-94.234651";
"42001.452809";"Distance travelled";"0.0394052815239557";"miles";"39.3551188";"-94.234651";
"42001.452809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3551188";"-94.234651";
"42001.452809";"Vehicle acceleration";"0";"m/s²";"39.3551188";"-94.234651";
"42001.452809";"Vehicle speed";"0";"mph";"39.3551188";"-94.234651";
"42001.489809";"Altitude (GPS)";"854.002611950684";"feet";"39.3552726";"-94.2344891";
"42001.860809";"Throttle position";"9.41176470588235";"%";"39.3552726";"-94.2344891";
"42002.331809";"Engine RPM";"1303";"rpm";"39.3552726";"-94.2344891";
"42002.756809";"Average speed";"0.271410145635033";"mph";"39.3553095";"-94.2345161";
"42002.756809";"Distance travelled";"0.0394052815239557";"miles";"39.3553095";"-94.2345161";
"42002.756809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3553095";"-94.2345161";
"42002.756809";"Vehicle acceleration";"0";"m/s²";"39.3553095";"-94.2345161";
"42002.756809";"Vehicle speed";"0";"mph";"39.3553095";"-94.2345161";
"42003.168809";"Throttle position";"9.41176470588235";"%";"39.3553095";"-94.2345161";
"42003.631809";"Engine RPM";"1321";"rpm";"39.3553095";"-94.2345161";
"42004.041809";"Average speed";"0.27074456927552";"mph";"39.355509";"-94.2347934";
"42004.041809";"Distance travelled";"0.0394052815239557";"miles";"39.355509";"-94.2347934";
"42004.041809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.355509";"-94.2347934";
"42004.041809";"Vehicle acceleration";"0";"m/s²";"39.355509";"-94.2347934";
"42004.041809";"Vehicle speed";"0";"mph";"39.355509";"-94.2347934";
"42004.433809";"Throttle position";"9.41176470588235";"%";"39.355509";"-94.2347934";
"42004.883809";"Engine RPM";"1329";"rpm";"39.355509";"-94.2347934";
"42005.165809";"Average speed (GPS)";"24.4338938689103";"mph";"39.35588453";"-94.23510659";
"42005.165809";"Speed (GPS)";"36.5067996036691";"mph";"39.35588453";"-94.23510659";
"42005.166809";"Altitude (GPS)";"833.965137966309";"feet";"39.35588453";"-94.23510659";
"42005.292809";"Average speed";"0.270099523176303";"mph";"39.35588453";"-94.23510659";
"42005.292809";"Distance travelled";"0.0394052815239557";"miles";"39.35588453";"-94.23510659";
"42005.292809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.35588453";"-94.23510659";
"42005.292809";"Vehicle acceleration";"0";"m/s²";"39.35588453";"-94.23510659";
"42005.292809";"Vehicle speed";"0";"mph";"39.35588453";"-94.23510659";
"42005.681809";"Throttle position";"9.41176470588235";"%";"39.35588453";"-94.23510659";
"42006.156809";"Engine RPM";"1328";"rpm";"39.35588453";"-94.23510659";
"42006.432809";"Average speed (GPS)";"24.4590038368569";"mph";"39.35604677";"-94.23509432";
"42006.432809";"Speed (GPS)";"35.3212239662067";"mph";"39.35604677";"-94.23509432";
"42006.433809";"Altitude (GPS)";"833.919681992188";"feet";"39.35604677";"-94.23509432";
"42006.598809";"Average speed";"0.269429365067337";"mph";"39.35604677";"-94.23509432";
"42006.598809";"Distance travelled";"0.0394052815239557";"miles";"39.35604677";"-94.23509432";
"42006.598809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.35604677";"-94.23509432";
"42006.598809";"Vehicle acceleration";"0";"m/s²";"39.35604677";"-94.23509432";
"42006.598809";"Vehicle speed";"0";"mph";"39.35604677";"-94.23509432";
"42006.990809";"Throttle position";"9.01960784313725";"%";"39.35604677";"-94.23509432";
"42007.453809";"Engine RPM";"1324";"rpm";"39.35604677";"-94.23509432";
"42007.602809";"Altitude (GPS)";"852.362191950684";"feet";"39.3554161";"-94.2347101";
"42007.926809";"Average speed";"0.268751539984864";"mph";"39.3554161";"-94.2347101";
"42007.926809";"Distance travelled";"0.0394052815239557";"miles";"39.3554161";"-94.2347101";
"42007.926809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3554161";"-94.2347101";
"42007.926809";"Vehicle acceleration";"0";"m/s²";"39.3554161";"-94.2347101";
"42007.926809";"Vehicle speed";"0";"mph";"39.3554161";"-94.2347101";
"42008.387809";"Throttle position";"9.01960784313725";"%";"39.3554161";"-94.2347101";
"42008.768809";"Altitude (GPS)";"853.674507926025";"feet";"39.3554338";"-94.2346526";
"42008.829809";"Engine RPM";"1314";"rpm";"39.3554338";"-94.2346526";
"42009.251809";"Average speed";"0.268078827954465";"mph";"39.3554338";"-94.2346526";
"42009.251809";"Distance travelled";"0.0394052815239557";"miles";"39.3554338";"-94.2346526";
"42009.251809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3554338";"-94.2346526";
"42009.251809";"Vehicle acceleration";"0";"m/s²";"39.3554338";"-94.2346526";
"42009.251809";"Vehicle speed";"0";"mph";"39.3554338";"-94.2346526";
"42009.736809";"Throttle position";"9.01960784313725";"%";"39.3554338";"-94.2346526";
"42010.038809";"Altitude (GPS)";"846.777515024414";"feet";"39.3565593";"-94.23510681";
"42010.038809";"Average speed (GPS)";"24.5324498803508";"mph";"39.3565593";"-94.23510681";
"42010.038809";"Speed (GPS)";"35.7238731814352";"mph";"39.3565593";"-94.23510681";
"42010.176809";"Engine RPM";"1298";"rpm";"39.3565593";"-94.23510681";
"42010.601809";"Average speed";"0.267396293886626";"mph";"39.3565593";"-94.23510681";
"42010.601809";"Distance travelled";"0.0394052815239557";"miles";"39.3565593";"-94.23510681";
"42010.601809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3565593";"-94.23510681";
"42010.601809";"Vehicle acceleration";"0";"m/s²";"39.3565593";"-94.23510681";
"42010.601809";"Vehicle speed";"0";"mph";"39.3565593";"-94.23510681";
"42011.016809";"Throttle position";"9.41176470588235";"%";"39.3565593";"-94.23510681";
"42011.212809";"Altitude (GPS)";"855.643031950684";"feet";"39.3566975";"-94.2347413";
"42011.455809";"Engine RPM";"1278";"rpm";"39.3566975";"-94.2347413";
"42011.895809";"Average speed";"0.26674571414083";"mph";"39.3566975";"-94.2347413";
"42011.895809";"Distance travelled";"0.0394052815239557";"miles";"39.3566975";"-94.2347413";
"42011.895809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3566975";"-94.2347413";
"42011.895809";"Vehicle acceleration";"0";"m/s²";"39.3566975";"-94.2347413";
"42011.895809";"Vehicle speed";"0";"mph";"39.3566975";"-94.2347413";
"42012.321809";"Throttle position";"9.80392156862745";"%";"39.3566975";"-94.2347413";
"42012.754809";"Engine RPM";"1268";"rpm";"39.3568171";"-94.2348604";
"42013.205809";"Average speed";"0.266090395856344";"mph";"39.3568171";"-94.2348604";
"42013.205809";"Distance travelled";"0.0394052815239557";"miles";"39.3568171";"-94.2348604";
"42013.205809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3568171";"-94.2348604";
"42013.205809";"Vehicle acceleration";"0";"m/s²";"39.3568171";"-94.2348604";
"42013.205809";"Vehicle speed";"0";"mph";"39.3568171";"-94.2348604";
"42013.622809";"Throttle position";"9.80392156862745";"%";"39.3568171";"-94.2348604";
"42013.647809";"Average speed (GPS)";"24.5916871403617";"mph";"39.35703267";"-94.23512401";
"42013.647809";"Speed (GPS)";"33.6658916220805";"mph";"39.35703267";"-94.23512401";
"42013.648809";"Altitude (GPS)";"846.411063779297";"feet";"39.35703267";"-94.23512401";
"42014.027809";"Engine RPM";"1269";"rpm";"39.35703267";"-94.23512401";
"42014.402809";"Average speed";"0.265494425614168";"mph";"39.35703267";"-94.23512401";
"42014.402809";"Distance travelled";"0.0394052815239557";"miles";"39.35703267";"-94.23512401";
"42014.402809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.35703267";"-94.23512401";
"42014.402809";"Vehicle acceleration";"0";"m/s²";"39.35703267";"-94.23512401";
"42014.402809";"Vehicle speed";"0";"mph";"39.35703267";"-94.23512401";
"42014.864809";"Throttle position";"9.01960784313725";"%";"39.35703267";"-94.23512401";
"42014.897809";"Altitude (GPS)";"847.621754614258";"feet";"39.35720445";"-94.23514343";
"42014.897809";"Average speed (GPS)";"24.6165174772198";"mph";"39.35720445";"-94.23514343";
"42014.897809";"Speed (GPS)";"35.679133431606";"mph";"39.35720445";"-94.23514343";
"42015.273809";"Engine RPM";"1286";"rpm";"39.35720445";"-94.23514343";
"42015.724809";"Average speed";"0.26483923113955";"mph";"39.35720445";"-94.23514343";
"42015.724809";"Distance travelled";"0.0394052815239557";"miles";"39.35720445";"-94.23514343";
"42015.724809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.35720445";"-94.23514343";
"42015.724809";"Vehicle acceleration";"0";"m/s²";"39.35720445";"-94.23514343";
"42015.724809";"Vehicle speed";"0";"mph";"39.35720445";"-94.23514343";
"42016.147809";"Throttle position";"5.49019607843137";"%";"39.35720445";"-94.23514343";
"42016.177809";"Altitude (GPS)";"846.639344882812";"feet";"39.35740664";"-94.23514876";
"42016.177809";"Average speed (GPS)";"24.6414431925647";"mph";"39.35740664";"-94.23514876";
"42016.177809";"Speed (GPS)";"35.5001786989063";"mph";"39.35740664";"-94.23514876";
"42016.550809";"Engine RPM";"1298";"rpm";"39.35740664";"-94.23514876";
"42017.025809";"Average speed";"0.264197515301599";"mph";"39.35740664";"-94.23514876";
"42017.025809";"Distance travelled";"0.0394052815239557";"miles";"39.35740664";"-94.23514876";
"42017.025809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.35740664";"-94.23514876";
"42017.025809";"Vehicle acceleration";"0";"m/s²";"39.35740664";"-94.23514876";
"42017.025809";"Vehicle speed";"0";"mph";"39.35740664";"-94.23514876";
"42017.337809";"Altitude (GPS)";"858.923871950684";"feet";"39.3579058";"-94.2346971";
"42017.475809";"Throttle position";"3.92156862745098";"%";"39.3579058";"-94.2346971";
"42017.947809";"Engine RPM";"1299";"rpm";"39.3579058";"-94.2346971";
"42018.394809";"Average speed";"0.263525249854911";"mph";"39.3579058";"-94.2346971";
"42018.394809";"Distance travelled";"0.0394052815239557";"miles";"39.3579058";"-94.2346971";
"42018.394809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3579058";"-94.2346971";
"42018.394809";"Vehicle acceleration";"0";"m/s²";"39.3579058";"-94.2346971";
"42018.394809";"Vehicle speed";"0";"mph";"39.3579058";"-94.2346971";
"42018.609809";"Altitude (GPS)";"846.82637519043";"feet";"39.35774915";"-94.23511654";
"42018.609809";"Average speed (GPS)";"24.6816925798209";"mph";"39.35774915";"-94.23511654";
"42018.609809";"Speed (GPS)";"33.93432372113";"mph";"39.35774915";"-94.23511654";
"42018.838809";"Throttle position";"3.13725490196078";"%";"39.35774915";"-94.23511654";
"42019.301809";"Engine RPM";"1289";"rpm";"39.35774915";"-94.23511654";
"42019.702809";"Average speed";"0.262886943782324";"mph";"39.35774915";"-94.23511654";
"42019.702809";"Distance travelled";"0.0394052815239557";"miles";"39.35774915";"-94.23511654";
"42019.702809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.35774915";"-94.23511654";
"42019.702809";"Vehicle acceleration";"0";"m/s²";"39.35774915";"-94.23511654";
"42019.702809";"Vehicle speed";"0";"mph";"39.35774915";"-94.23511654";
"42019.743809";"Altitude (GPS)";"858.923871950684";"feet";"39.3580647";"-94.2346435";
"42020.108809";"Throttle position";"3.13725490196078";"%";"39.3580647";"-94.2346435";
"42020.636809";"Engine RPM";"1296";"rpm";"39.3580647";"-94.2346435";
"42021.045809";"Average speed";"0.262234377760989";"mph";"39.3579761";"-94.2344553";
"42021.045809";"Distance travelled";"0.0394052815239557";"miles";"39.3579761";"-94.2344553";
"42021.045809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3579761";"-94.2344553";
"42021.045809";"Vehicle acceleration";"0";"m/s²";"39.3579761";"-94.2344553";
"42021.045809";"Vehicle speed";"0";"mph";"39.3579761";"-94.2344553";
"42021.475809";"Throttle position";"3.52941176470588";"%";"39.3579761";"-94.2344553";
"42021.979809";"Engine RPM";"1303";"rpm";"39.3579761";"-94.2344553";
"42022.377809";"Average speed";"0.261590117470727";"mph";"39.3582102";"-94.2344473";
"42022.377809";"Distance travelled";"0.0394052815239557";"miles";"39.3582102";"-94.2344473";
"42022.377809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3582102";"-94.2344473";
"42022.377809";"Vehicle acceleration";"0";"m/s²";"39.3582102";"-94.2344473";
"42022.377809";"Vehicle speed";"0";"mph";"39.3582102";"-94.2344473";
"42022.836809";"Throttle position";"4.70588235294118";"%";"39.3582102";"-94.2344473";
"42023.250809";"Engine RPM";"1311";"rpm";"39.358723";"-94.2345419";
"42023.659809";"Average speed";"0.260973051423191";"mph";"39.358723";"-94.2345419";
"42023.659809";"Distance travelled";"0.0394052815239557";"miles";"39.358723";"-94.2345419";
"42023.659809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.358723";"-94.2345419";
"42023.659809";"Vehicle acceleration";"0";"m/s²";"39.358723";"-94.2345419";
"42023.659809";"Vehicle speed";"0";"mph";"39.358723";"-94.2345419";
"42024.090809";"Throttle position";"5.88235294117647";"%";"39.358723";"-94.2345419";
"42024.553809";"Engine RPM";"1311";"rpm";"39.3587451";"-94.2346146";
"42024.942809";"Average speed";"0.260358671683143";"mph";"39.3587451";"-94.2346146";
"42024.942809";"Distance travelled";"0.0394052815239557";"miles";"39.3587451";"-94.2346146";
"42024.942809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3587451";"-94.2346146";
"42024.942809";"Vehicle acceleration";"0";"m/s²";"39.3587451";"-94.2346146";
"42024.942809";"Vehicle speed";"0";"mph";"39.3587451";"-94.2346146";
"42025.397809";"Throttle position";"7.45098039215686";"%";"39.3587451";"-94.2346146";
"42025.943809";"Engine RPM";"1305";"rpm";"39.3587621";"-94.2346036";
"42026.386809";"Average speed";"0.259670223029363";"mph";"39.3587621";"-94.2346036";
"42026.386809";"Distance travelled";"0.0394052815239557";"miles";"39.3587621";"-94.2346036";
"42026.386809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3587621";"-94.2346036";
"42026.386809";"Vehicle acceleration";"0";"m/s²";"39.3587621";"-94.2346036";
"42026.386809";"Vehicle speed";"0";"mph";"39.3587621";"-94.2346036";
"42026.838809";"Throttle position";"9.80392156862745";"%";"39.3586899";"-94.234578";
"42027.316809";"Engine RPM";"1300";"rpm";"39.3586899";"-94.234578";
"42027.703809";"Average speed";"0.259045664250209";"mph";"39.3586899";"-94.234578";
"42027.703809";"Distance travelled";"0.0394052815239557";"miles";"39.3586899";"-94.234578";
"42027.703809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3586899";"-94.234578";
"42027.703809";"Vehicle acceleration";"0";"m/s²";"39.3586899";"-94.234578";
"42027.703809";"Vehicle speed";"0";"mph";"39.3586899";"-94.234578";
"42028.146809";"Throttle position";"10.5882352941176";"%";"39.3587672";"-94.2346303";
"42028.599809";"Engine RPM";"1295";"rpm";"39.3587672";"-94.2346303";
"42029.009809";"Average speed";"0.258429397313865";"mph";"39.3587672";"-94.2346303";
"42029.009809";"Distance travelled";"0.0394052815239557";"miles";"39.3587672";"-94.2346303";
"42029.009809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3587672";"-94.2346303";
"42029.009809";"Vehicle acceleration";"0";"m/s²";"39.3587672";"-94.2346303";
"42029.009809";"Vehicle speed";"0";"mph";"39.3587672";"-94.2346303";
"42029.106809";"Average speed (GPS)";"24.8572377056485";"mph";"39.35925138";"-94.23491059";
"42029.106809";"Speed (GPS)";"34.2474955700087";"mph";"39.35925138";"-94.23491059";
"42029.107809";"Altitude (GPS)";"838.287660686035";"feet";"39.35925138";"-94.23491059";
"42029.419809";"Throttle position";"10.9803921568627";"%";"39.35925138";"-94.23491059";
"42029.892809";"Engine RPM";"1281";"rpm";"39.35925138";"-94.23491059";
"42030.323809";"Average speed";"0.257812378228687";"mph";"39.35925138";"-94.23491059";
"42030.323809";"Distance travelled";"0.0394052815239557";"miles";"39.35925138";"-94.23491059";
"42030.323809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.35925138";"-94.23491059";
"42030.323809";"Vehicle acceleration";"0";"m/s²";"39.35925138";"-94.23491059";
"42030.323809";"Vehicle speed";"0";"mph";"39.35925138";"-94.23491059";
"42030.391809";"Altitude (GPS)";"842.079329716797";"feet";"39.3593785";"-94.23492212";
"42030.391809";"Average speed (GPS)";"24.8809358103433";"mph";"39.3593785";"-94.23492212";
"42030.391809";"Speed (GPS)";"35.4330712074711";"mph";"39.3593785";"-94.23492212";
"42030.756809";"Throttle position";"10.9803921568627";"%";"39.3593785";"-94.23492212";
"42031.162809";"Engine RPM";"1281";"rpm";"39.3593785";"-94.23492212";
"42031.555809";"Altitude (GPS)";"866.797867926025";"feet";"39.3597227";"-94.234732";
"42031.582809";"Average speed";"0.257223925455939";"mph";"39.3597227";"-94.234732";
"42031.582809";"Distance travelled";"0.0394052815239557";"miles";"39.3597227";"-94.234732";
"42031.582809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3597227";"-94.234732";
"42031.582809";"Vehicle acceleration";"0";"m/s²";"39.3597227";"-94.234732";
"42031.582809";"Vehicle speed";"0";"mph";"39.3597227";"-94.234732";
"42031.969809";"Throttle position";"10.9803921568627";"%";"39.3597227";"-94.234732";
"42032.436809";"Engine RPM";"1292";"rpm";"39.3597227";"-94.234732";
"42032.871809";"Average speed";"0.256624160066531";"mph";"39.3598141";"-94.2346301";
"42032.871809";"Distance travelled";"0.0394052815239557";"miles";"39.3598141";"-94.2346301";
"42032.871809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3598141";"-94.2346301";
"42032.871809";"Vehicle acceleration";"0";"m/s²";"39.3598141";"-94.2346301";
"42032.871809";"Vehicle speed";"0";"mph";"39.3598141";"-94.2346301";
"42033.300809";"Throttle position";"10.9803921568627";"%";"39.3598141";"-94.2346301";
"42033.698809";"Engine RPM";"1306";"rpm";"39.3598141";"-94.2346301";
"42034.152809";"Average speed";"0.256030911535195";"mph";"39.3597221";"-94.2346528";
"42034.152809";"Distance travelled";"0.0394052815239557";"miles";"39.3597221";"-94.2346528";
"42034.152809";"Distance travelled (total)";"0.0394052815239557";"miles";"39.3597221";"-94.2346528";
"42034.152809";"Vehicle acceleration";"0";"m/s²";"39.3597221";"-94.2346528";
